property_id,address,latitude,longitude,pct_flooded,max_depth_ft,urban_flag,optical_available,optical_water_pct,wse_spread_ft,rel_elev_ft,dem_resolution_m,depth_lower_ft,depth_upper_ft,depth_ci_ft
NRIV-00362,"152 Molesworth St, Bungawalbin NSW",-28.95704,153.301546,0.4319,7.97,0,0,0.0,0.989,12.284,30,0.0,20.0,19.69
NRIV-00363,"57 Codrington Rd, Bungawalbin NSW",-28.955376,153.309234,0.0,0.0,0,0,0.0,0.0,35.305,30,0.0,0.0,0.0
NRIV-00364,"53 Mill Rd, Bungawalbin NSW",-28.953546,153.317386,0.0,0.0,0,0,0.0,0.0,58.641,30,0.0,0.0,0.0
NRIV-00365,"196 Mill Rd, Bungawalbin NSW",-28.953703,153.329403,0.9614,2.52,0,0,0.0,1.059,1.54,30,0.0,20.0,19.69
NRIV-00366,"128 Wilson St, Bungawalbin NSW",-28.956326,153.33598,1.0,2.61,0,0,0.0,1.311,3.607,30,0.0,20.0,19.7
NRIV-00367,"137 Wilson St, Broadwater NSW",-28.955761,153.345183,0.9219,2.55,0,0,0.0,1.479,2.748,30,0.0,20.0,19.7
NRIV-00368,"172 Pacific Hwy, Broadwater NSW",-28.956563,153.356068,1.0,4.01,0,0,0.0,2.079,1.838,30,0.0,20.0,19.71
NRIV-00369,"11 Codrington Rd, Broadwater NSW",-28.957196,153.366447,0.9849,4.05,0,0,0.0,1.514,2.392,30,0.0,20.0,19.7
NRIV-00370,"81 Bagotville Rd, Broadwater NSW",-28.957409,153.375851,0.0,0.0,0,0,0.0,0.0,6.886,30,0.0,0.0,0.0
NRIV-00371,"164 Codrington Rd, Broadwater NSW",-28.955767,153.382951,0.0,0.0,0,0,0.0,0.0,17.965,30,0.0,0.0,0.0
NRIV-00372,"84 Wyrallah Rd, Broadwater NSW",-28.956326,153.39212,0.0,0.0,0,0,0.0,0.0,30.368,30,0.0,0.0,0.0
NRIV-00373,"213 Wilson St, Broadwater NSW",-28.954279,153.402139,0.0,0.0,0,0,0.0,0.0,34.869,30,0.0,0.0,0.0
NRIV-00374,"217 Richmond Tce, Broadwater NSW",-28.953805,153.409186,0.7886,3.67,0,0,0.0,1.617,10.571,30,0.0,20.0,19.7
NRIV-00375,"135 Richmond Tce, Broadwater NSW",-28.956511,153.420355,0.0,0.0,0,0,0.0,0.0,197.637,30,0.0,0.0,0.0
NRIV-00376,"87 Bridge St, Tuncester NSW",-28.945578,153.199241,0.0,0.0,0,0,0.0032,0.0,2.069,30,0.0,0.0,0.0
NRIV-00377,"131 Tuckombil Rd, Tuncester NSW",-28.945829,153.207839,0.0,0.0,0,1,0.7822,0.0,6.976,30,0.0,0.0,0.0
NRIV-00378,"199 Pacific Hwy, Tuncester NSW",-28.946705,153.218373,0.0,0.0,0,1,0.0,0.0,29.443,30,0.0,0.0,0.0
NRIV-00379,"166 Wyrallah Rd, Tuncester NSW",-28.945757,153.229333,0.0,0.0,0,1,1.0,0.0,2.923,30,0.0,0.0,0.0
NRIV-00380,"51 Wyrallah Rd, Tuncester NSW",-28.946216,153.235252,0.0,0.0,0,1,0.9849,0.0,4.73,30,0.0,0.0,0.0
NRIV-00381,"168 Richmond Tce, Bungawalbin NSW",-28.944752,153.246874,0.0,0.0,0,0,0.0,0.0,16.504,30,0.0,0.0,0.0
NRIV-00382,"127 Molesworth St, Bungawalbin NSW",-28.946453,153.256091,0.0,0.0,0,1,0.8951,0.0,4.969,30,0.0,0.0,0.0
NRIV-00383,"115 Tuckombil Rd, Bungawalbin NSW",-28.944144,153.265206,0.1632,0.0,0,0,0.0,0.0,17.113,30,0.0,0.0,0.0
NRIV-00384,"163 Bagotville Rd, Bungawalbin NSW",-28.943465,153.273591,0.2056,2.8,0,0,0.0,0.578,2.398,30,0.0,20.0,19.69
NRIV-00385,"81 Wyrallah Rd, Bungawalbin NSW",-28.945868,153.284384,1.0,2.97,0,0,0.0,1.169,1.749,30,0.0,20.0,19.69
NRIV-00386,"162 Mill Rd, Bungawalbin NSW",-28.945402,153.291542,0.1821,3.76,0,0,0.0,0.643,11.185,30,0.0,20.0,19.69
NRIV-00387,"91 Casino Rd, Bungawalbin NSW",-28.943976,153.301199,1.0,5.24,0,0,0.0,1.708,3.686,30,0.0,20.0,19.7
NRIV-00388,"10 River Rd, Bungawalbin NSW",-28.946865,153.309847,0.0,0.0,0,0,0.0,0.0,63.466,30,0.0,0.0,0.0
NRIV-00389,"166 Richmond Tce, Bungawalbin NSW",-28.945686,153.318315,0.0,0.0,0,0,0.0,0.0,114.462,30,0.0,0.0,0.0
NRIV-00390,"119 Bagotville Rd, Bungawalbin NSW",-28.944701,153.328362,0.0,0.0,0,0,0.0,0.0,68.211,30,0.0,0.0,0.0
NRIV-00391,"11 Molesworth St, Bungawalbin NSW",-28.944944,153.338667,1.0,1.39,0,0,0.0,0.437,1.315,30,0.0,20.0,19.69
NRIV-00392,"49 Pacific Hwy, Broadwater NSW",-28.943525,153.346953,1.0,1.5,0,0,0.0,0.778,1.226,30,0.0,20.0,19.69
NRIV-00393,"16 Molesworth St, Broadwater NSW",-28.944741,153.355839,0.0,0.0,0,0,0.0,0.0,81.608,30,0.0,0.0,0.0
NRIV-00394,"88 Wilson St, Broadwater NSW",-28.946747,153.366597,1.0,2.66,0,0,0.0,1.029,4.29,30,0.0,20.0,19.69
NRIV-00395,"11 Bridge St, Broadwater NSW",-28.946824,153.374751,0.0,0.0,0,0,0.0,0.0,17.912,30,0.0,0.0,0.0
NRIV-00396,"135 Casino Rd, Broadwater NSW",-28.944331,153.385297,0.0,0.0,0,0,0.0,0.0,14.372,30,0.0,0.0,0.0
NRIV-00397,"73 Codrington Rd, Broadwater NSW",-28.944722,153.391956,0.0,0.0,0,0,0.0,0.0,35.751,30,0.0,0.0,0.0
NRIV-00398,"154 River Rd, Broadwater NSW",-28.945526,153.40102,0.0,0.0,0,0,0.0,0.0,7.32,30,0.0,0.0,0.0
NRIV-00399,"17 Pacific Hwy, Broadwater NSW",-28.944004,153.411423,0.0,0.0,0,0,0.0,0.0,66.146,30,0.0,0.0,0.0
NRIV-00400,"73 Mill Rd, Broadwater NSW",-28.946783,153.420714,0.0,0.0,0,0,0.0,0.0,143.173,30,0.0,0.0,0.0
NRIV-00401,"155 Wyrallah Rd, Tuncester NSW",-28.933944,153.200626,0.0,0.0,0,1,0.0,0.0,5.394,30,0.0,0.0,0.0
NRIV-00402,"37 Pacific Hwy, Tuncester NSW",-28.935505,153.209498,0.0,0.0,0,0,0.3606,0.0,5.013,30,0.0,0.0,0.0
NRIV-00403,"170 Codrington Rd, Tuncester NSW",-28.935598,153.218958,0.004,0.0,0,1,1.0,0.0,3.422,30,0.0,0.0,0.0
NRIV-00404,"22 Mill Rd, Tuncester NSW",-28.936323,153.228335,0.0,0.0,0,0,0.0052,0.0,25.371,30,0.0,0.0,0.0
NRIV-00405,"85 Wyrallah Rd, Tuncester NSW",-28.934603,153.237241,0.01,0.0,0,0,0.0,0.0,13.064,30,0.0,0.0,0.0
NRIV-00406,"190 Tuckombil Rd, Tuncester NSW",-28.934158,153.247149,0.0,0.0,0,0,0.0,0.0,20.036,30,0.0,0.0,0.0
NRIV-00407,"172 Codrington Rd, Bungawalbin NSW",-28.933189,153.253374,0.0088,0.0,0,1,0.4072,0.0,17.779,30,0.0,0.0,0.0
NRIV-00408,"80 Wyrallah Rd, Bungawalbin NSW",-28.934805,153.26224,1.0,6.07,0,1,1.0,2.89,11.305,30,0.0,20.0,19.74
NRIV-00409,"197 Molesworth St, Bungawalbin NSW",-28.933034,153.2727,0.0,0.0,0,0,0.0,0.0,93.84,30,0.0,0.0,0.0
NRIV-00410,"40 Richmond Tce, Bungawalbin NSW",-28.936071,153.2845,0.6308,4.85,0,0,0.0,1.26,7.402,30,0.0,20.0,19.7
NRIV-00411,"130 Casino Rd, Bungawalbin NSW",-28.935656,153.292819,0.9638,3.11,0,0,0.0,1.248,2.397,30,0.0,20.0,19.69
NRIV-00412,"10 Tuckombil Rd, Bungawalbin NSW",-28.933498,153.302368,1.0,4.4,0,0,0.0,1.513,1.981,30,0.0,20.0,19.7
NRIV-00413,"34 Bagotville Rd, Bungawalbin NSW",-28.935492,153.311065,1.0,3.47,0,0,0.0,1.231,1.911,30,0.0,20.0,19.69
NRIV-00414,"213 Wilson St, Bungawalbin NSW",-28.935332,153.317816,0.0,0.0,0,0,0.0,0.0,130.52,30,0.0,0.0,0.0
NRIV-00415,"43 Wilson St, Bungawalbin NSW",-28.933754,153.32957,0.0,0.0,0,0,0.0,0.0,100.988,30,0.0,0.0,0.0
NRIV-00416,"174 Wilson St, Bungawalbin NSW",-28.935088,153.337143,1.0,3.59,0,0,0.0,1.576,2.087,30,0.0,20.0,19.7
NRIV-00417,"73 Wilson St, Broadwater NSW",-28.935889,153.346443,1.0,1.58,0,0,0.0,0.63,1.658,30,0.0,20.0,19.69
NRIV-00418,"62 Mill Rd, Broadwater NSW",-28.933704,153.354769,1.0,2.11,0,0,0.0,0.623,1.167,30,0.0,20.0,19.69
NRIV-00419,"214 Bridge St, Broadwater NSW",-28.932976,153.366137,0.0,0.0,0,0,0.0,0.0,71.92,30,0.0,0.0,0.0
NRIV-00420,"113 Molesworth St, Broadwater NSW",-28.935367,153.375955,0.9555,3.03,0,0,0.0,2.33,1.241,30,0.0,20.0,19.72
NRIV-00421,"129 Casino Rd, Broadwater NSW",-28.933761,153.384446,0.0,0.0,0,0,0.0,0.0,40.77,30,0.0,0.0,0.0
NRIV-00422,"52 Bagotville Rd, Broadwater NSW",-28.935164,153.391148,0.9944,1.88,0,0,0.0,0.846,2.346,30,0.0,20.0,19.69
NRIV-00423,"165 Molesworth St, Broadwater NSW",-28.936285,153.400667,0.0,0.0,0,0,0.0,0.0,12.787,30,0.0,0.0,0.0
NRIV-00424,"27 Wilson St, Broadwater NSW",-28.933342,153.411051,0.0448,3.39,0,0,0.0,0.116,12.724,30,0.0,20.0,19.69
NRIV-00425,"73 Richmond Tce, Broadwater NSW",-28.933455,153.421405,0.0,0.0,0,0,0.0,0.0,218.542,30,0.0,0.0,0.0
NRIV-00426,"132 Wyrallah Rd, Tuncester NSW",-28.923464,153.199091,0.0,0.0,0,0,0.3936,0.0,25.343,30,0.0,0.0,0.0
NRIV-00427,"57 Molesworth St, Tuncester NSW",-28.923192,153.207534,0.0,0.0,0,1,0.9316,0.0,7.016,30,0.0,0.0,0.0
NRIV-00428,"107 River Rd, Tuncester NSW",-28.922978,153.220055,0.0,0.0,0,0,0.0,0.0,11.006,30,0.0,0.0,0.0
NRIV-00429,"99 Richmond Tce, Tuncester NSW",-28.92493,153.226996,0.0,0.0,0,0,0.0,0.0,11.932,30,0.0,0.0,0.0
NRIV-00430,"26 Wilson St, Tuncester NSW",-28.925016,153.234779,0.0,0.0,0,0,0.0,0.0,13.692,30,0.0,0.0,0.0
NRIV-00431,"36 River Rd, Tuncester NSW",-28.923916,153.246999,0.0905,11.71,0,0,0.0,0.37,5.849,30,0.0,20.0,19.69
NRIV-00432,"179 Wyrallah Rd, Tuncester NSW",-28.925369,153.256319,0.9466,3.6,0,0,0.051,3.051,12.578,30,0.0,20.0,19.74
NRIV-00433,"158 River Rd, Bungawalbin NSW",-28.923481,153.264043,0.0,0.0,0,0,0.0,0.0,29.988,30,0.0,0.0,0.0
NRIV-00434,"56 Wyrallah Rd, Bungawalbin NSW",-28.922893,153.271409,0.0,0.0,0,0,0.0,0.0,31.116,30,0.0,0.0,0.0
NRIV-00435,"136 Codrington Rd, Bungawalbin NSW",-28.924321,153.283409,1.0,2.26,0,0,0.0,0.744,1.629,30,0.0,20.0,19.69
NRIV-00436,"78 Richmond Tce, Bungawalbin NSW",-28.926071,153.290819,0.0,0.0,0,0,0.0,0.0,13.819,30,0.0,0.0,0.0
NRIV-00437,"204 Bagotville Rd, Bungawalbin NSW",-28.926325,153.300513,0.8302,1.86,0,0,0.0,0.878,3.14,30,0.0,20.0,19.69
NRIV-00438,"128 Bagotville Rd, Bungawalbin NSW",-28.924688,153.308443,1.0,2.84,0,0,0.0,0.898,1.364,30,0.0,20.0,19.69
NRIV-00439,"148 Bridge St, Bungawalbin NSW",-28.924372,153.319694,0.0,0.0,0,0,0.0,0.0,57.458,30,0.0,0.0,0.0
NRIV-00440,"1 Bagotville Rd, Bungawalbin NSW",-28.923642,153.327498,0.0,0.0,0,0,0.0,0.0,40.181,30,0.0,0.0,0.0
NRIV-00441,"48 Tuckombil Rd, Bungawalbin NSW",-28.925105,153.337783,0.6327,2.06,0,0,0.0,1.106,8.576,30,0.0,20.0,19.69
NRIV-00442,"93 Richmond Tce, Bungawalbin NSW",-28.923843,153.346761,1.0,5.49,0,0,0.0,3.128,5.979,30,0.0,20.0,19.75
NRIV-00443,"202 Casino Rd, Broadwater NSW",-28.922703,153.35601,1.0,1.81,0,0,0.0,0.577,3.301,30,0.0,20.0,19.69
NRIV-00444,"121 River Rd, Broadwater NSW",-28.9243,153.364562,0.0884,0.89,0,0,0.0,0.082,6.538,30,0.0,20.0,19.69
NRIV-00445,"65 Wilson St, Broadwater NSW",-28.923973,153.376091,1.0,1.32,0,0,0.0,0.496,0.934,30,0.0,20.0,19.69
NRIV-00446,"89 Bridge St, Broadwater NSW",-28.926451,153.384487,0.0,0.0,0,0,0.0,0.0,6.708,30,0.0,0.0,0.0
NRIV-00447,"198 Bagotville Rd, Broadwater NSW",-28.923584,153.393013,0.0,0.0,0,0,0.0,0.0,220.744,30,0.0,0.0,0.0
NRIV-00448,"12 Pacific Hwy, Broadwater NSW",-28.923575,153.400997,1.0,2.09,0,0,0.0,0.881,1.993,30,0.0,20.0,19.69
NRIV-00449,"45 Tuckombil Rd, Broadwater NSW",-28.924332,153.412087,1.0,5.26,0,0,0.0,1.735,1.601,30,0.0,20.0,19.7
NRIV-00450,"162 Wyrallah Rd, Broadwater NSW",-28.924658,153.420782,0.0,0.0,0,0,0.0,0.0,33.395,30,0.0,0.0,0.0
NRIV-00451,"199 Molesworth St, Tuncester NSW",-28.912948,153.198252,0.0,0.0,0,1,0.0881,0.0,2.884,30,0.0,0.0,0.0
NRIV-00452,"203 Bridge St, Tuncester NSW",-28.916046,153.207973,0.0,0.0,0,0,0.0,0.0,8.882,30,0.0,0.0,0.0
NRIV-00453,"80 Casino Rd, Tuncester NSW",-28.91265,153.217596,0.0,0.0,0,1,0.2117,0.0,35.804,30,0.0,0.0,0.0
NRIV-00454,"122 Mill Rd, Tuncester NSW",-28.914601,153.228762,0.0,0.0,0,0,0.1612,0.0,2.56,30,0.0,0.0,0.0
NRIV-00455,"74 Pacific Hwy, Tuncester NSW",-28.916047,153.237254,0.0,0.0,0,0,0.0701,0.0,14.339,30,0.0,0.0,0.0
NRIV-00456,"168 Pacific Hwy, Tuncester NSW",-28.912745,153.244025,0.0,0.0,0,0,0.0,0.0,16.224,30,0.0,0.0,0.0
NRIV-00457,"112 Codrington Rd, Tuncester NSW",-28.915101,153.256197,0.0,0.0,0,0,0.0,0.0,55.28,30,0.0,0.0,0.0
NRIV-00458,"99 Pacific Hwy, Tuncester NSW",-28.91322,153.265745,0.0,0.0,0,0,0.0,0.0,152.163,30,0.0,0.0,0.0
NRIV-00459,"128 Pacific Hwy, Bungawalbin NSW",-28.912299,153.273318,0.0,0.0,0,0,0.0,0.0,14.936,30,0.0,0.0,0.0
NRIV-00460,"206 Richmond Tce, Bungawalbin NSW",-28.912496,153.282577,0.7376,2.17,0,0,0.0,1.005,3.837,30,0.0,20.0,19.69
NRIV-00461,"155 Wyrallah Rd, Bungawalbin NSW",-28.913285,153.289982,0.1323,0.48,0,0,0.0,0.325,2.607,30,0.0,20.0,19.69
NRIV-00462,"21 Pacific Hwy, Bungawalbin NSW",-28.914012,153.300118,0.2377,3.12,0,0,0.0,0.553,12.629,30,0.0,20.0,19.69
NRIV-00463,"155 Wilson St, Bungawalbin NSW",-28.91355,153.309226,0.0,0.0,0,0,0.0,0.0,6.889,30,0.0,0.0,0.0
NRIV-00464,"90 Molesworth St, Bungawalbin NSW",-28.914489,153.319926,0.0,0.0,0,0,0.0,0.0,74.652,30,0.0,0.0,0.0
NRIV-00465,"91 Bagotville Rd, Bungawalbin NSW",-28.916024,153.329813,1.0,2.7,0,0,0.0,1.346,3.434,30,0.0,20.0,19.7
NRIV-00466,"203 River Rd, Bungawalbin NSW",-28.912201,153.336598,0.0,0.0,0,0,0.0,0.0,7.375,30,0.0,0.0,0.0
NRIV-00467,"94 Casino Rd, Bungawalbin NSW",-28.915893,153.347217,0.0,0.0,0,0,0.0,0.0,51.803,30,0.0,0.0,0.0
NRIV-00468,"8 Wyrallah Rd, Broadwater NSW",-28.912989,153.356551,1.0,1.45,0,0,0.0,0.412,0.955,30,0.0,20.0,19.69
NRIV-00469,"113 River Rd, Broadwater NSW",-28.912799,153.365712,0.0,0.0,0,0,0.0,0.0,97.559,30,0.0,0.0,0.0
NRIV-00470,"166 Pacific Hwy, Broadwater NSW",-28.915689,153.373111,0.0,0.0,0,0,0.0,0.0,47.874,30,0.0,0.0,0.0
NRIV-00471,"9 Bagotville Rd, Broadwater NSW",-28.914745,153.385131,1.0,2.66,0,0,0.0,1.181,0.963,30,0.0,20.0,19.69
NRIV-00472,"95 Pacific Hwy, Broadwater NSW",-28.91558,153.3923,0.3374,2.39,0,0,0.0,0.788,7.58,30,0.0,20.0,19.69
NRIV-00473,"36 Casino Rd, Broadwater NSW",-28.914418,153.399974,0.0,0.0,0,0,0.0,0.0,270.905,30,0.0,0.0,0.0
NRIV-00474,"72 Bridge St, Broadwater NSW",-28.914726,153.410091,0.0,0.0,0,0,0.0,0.0,41.325,30,0.0,0.0,0.0
NRIV-00475,"48 Molesworth St, Broadwater NSW",-28.912351,153.418104,0.0,0.0,0,0,0.0,0.0,74.939,30,0.0,0.0,0.0
NRIV-00476,"31 Mill Rd, Tuncester NSW",-28.9038,153.201654,0.0,0.0,0,1,0.9694,1.653,8.9,30,0.0,0.0,0.0
NRIV-00477,"55 Bagotville Rd, Tuncester NSW",-28.902771,153.209983,0.0,0.0,0,0,0.0,0.0,15.891,30,0.0,0.0,0.0
NRIV-00478,"126 Bridge St, Tuncester NSW",-28.904729,153.219999,0.0,0.0,0,0,0.0016,0.0,1.956,30,0.0,0.0,0.0
NRIV-00479,"116 Wyrallah Rd, Tuncester NSW",-28.90538,153.228911,0.0,0.0,0,0,0.0,0.0,1.983,30,0.0,0.0,0.0
NRIV-00480,"23 Tuckombil Rd, Tuncester NSW",-28.902276,153.236447,0.0,0.0,0,0,0.0,0.0,2.864,30,0.0,0.0,0.0
NRIV-00481,"171 Pacific Hwy, Tuncester NSW",-28.902001,153.24778,0.0,0.0,0,0,0.0,0.0,7.96,30,0.0,0.0,0.0
NRIV-00482,"75 Mill Rd, Tuncester NSW",-28.903033,153.2552,0.0,0.0,0,0,0.0,0.0,51.616,30,0.0,0.0,0.0
NRIV-00483,"180 Tuckombil Rd, Tuncester NSW",-28.902466,153.265014,0.0,0.0,0,0,0.0,0.0,2.914,30,0.0,0.0,0.0
NRIV-00484,"58 Richmond Tce, Tuncester NSW",-28.905175,153.272779,0.9313,1.71,0,0,0.0,0.687,1.876,30,0.0,20.0,19.69
NRIV-00485,"61 Molesworth St, Bungawalbin NSW",-28.90193,153.283668,1.0,2.8,0,0,0.0,0.941,1.507,30,0.0,20.0,19.69
NRIV-00486,"95 Molesworth St, Bungawalbin NSW",-28.905766,153.291883,0.0,0.0,0,0,0.0,0.0,17.062,30,0.0,0.0,0.0
NRIV-00487,"157 Richmond Tce, Bungawalbin NSW",-28.902656,153.30104,0.9619,4.03,0,0,0.0,1.463,2.772,30,0.0,20.0,19.7
NRIV-00488,"184 Wilson St, Bungawalbin NSW",-28.905608,153.309593,1.0,3.71,0,0,0.0,1.744,2.476,30,0.0,20.0,19.7
NRIV-00489,"105 Bagotville Rd, Bungawalbin NSW",-28.903956,153.31881,0.0,0.0,0,0,0.0,0.0,23.826,30,0.0,0.0,0.0
NRIV-00490,"165 Richmond Tce, Bungawalbin NSW",-28.905576,153.330223,0.0,0.0,0,0,0.0,0.0,125.887,30,0.0,0.0,0.0
NRIV-00491,"89 Wyrallah Rd, Bungawalbin NSW",-28.904071,153.33822,0.0,0.0,0,0,0.0,0.0,6.467,30,0.0,0.0,0.0
NRIV-00492,"164 Bagotville Rd, Bungawalbin NSW",-28.902359,153.347788,0.0,0.0,0,0,0.0,0.0,104.677,30,0.0,0.0,0.0
NRIV-00493,"111 Casino Rd, Broadwater NSW",-28.905143,153.357698,0.4192,4.07,0,0,0.0,0.409,15.037,30,0.0,20.0,19.69
NRIV-00494,"32 Casino Rd, Broadwater NSW",-28.902228,153.363222,1.0,1.89,0,0,0.0,1.743,5.713,30,0.0,20.0,19.7
NRIV-00495,"83 Wilson St, Broadwater NSW",-28.905259,153.372825,1.0,4.84,0,0,0.0,2.374,2.634,30,0.0,20.0,19.72
NRIV-00496,"133 Mill Rd, Broadwater NSW",-28.904969,153.385123,0.0,0.0,0,0,0.0,0.0,76.948,30,0.0,0.0,0.0
NRIV-00497,"163 Casino Rd, Broadwater NSW",-28.902487,153.391502,0.0,0.0,0,0,0.0,0.0,109.72,30,0.0,0.0,0.0
NRIV-00498,"158 Casino Rd, Broadwater NSW",-28.904773,153.402167,0.0,0.0,0,0,0.0,0.0,159.927,30,0.0,0.0,0.0
NRIV-00499,"152 Bagotville Rd, Broadwater NSW",-28.905497,153.411397,0.0,0.0,0,0,0.0,0.0,110.157,30,0.0,0.0,0.0
NRIV-00500,"185 Bagotville Rd, Broadwater NSW",-28.905254,153.420635,0.0,0.0,0,0,0.0,0.0,88.674,30,0.0,0.0,0.0
NRIV-00501,"11 River Rd, Tuncester NSW",-28.894198,153.201696,0.0,0.0,0,0,0.0,0.0,2.243,30,0.0,0.0,0.0
NRIV-00502,"198 Bagotville Rd, Tuncester NSW",-28.895223,153.210961,0.0,0.0,0,0,0.2888,0.0,2.059,30,0.0,0.0,0.0
NRIV-00503,"147 Codrington Rd, Tuncester NSW",-28.89449,153.217177,0.0,0.0,0,0,0.0,0.0,3.757,30,0.0,0.0,0.0
NRIV-00504,"161 Casino Rd, Tuncester NSW",-28.893076,153.225621,0.0,0.0,0,0,0.0004,0.0,2.134,30,0.0,0.0,0.0
NRIV-00505,"124 Bridge St, Tuncester NSW",-28.89439,153.238493,0.0,0.0,0,0,0.0,0.0,3.318,30,0.0,0.0,0.0
NRIV-00506,"77 Molesworth St, Tuncester NSW",-28.89233,153.246573,0.1196,1.4,0,0,0.0,0.105,5.314,30,0.0,20.0,19.69
NRIV-00507,"113 Codrington Rd, Tuncester NSW",-28.895256,153.25324,0.0,0.0,0,0,0.0,0.0,118.787,30,0.0,0.0,0.0
NRIV-00508,"156 Wyrallah Rd, Tuncester NSW",-28.893611,153.262983,0.0,0.0,0,0,0.0,0.0,46.098,30,0.0,0.0,0.0
NRIV-00509,"188 Pacific Hwy, Tuncester NSW",-28.894298,153.274207,0.2778,1.69,0,0,0.0,0.122,1.916,30,0.0,20.0,19.69
NRIV-00510,"95 Casino Rd, Tuncester NSW",-28.891647,153.281023,0.0,0.0,0,0,0.0,0.0,4.845,30,0.0,0.0,0.0
NRIV-00511,"120 Richmond Tce, Bungawalbin NSW",-28.893302,153.290943,0.8234,2.06,0,0,0.0,0.746,1.654,30,0.0,20.0,19.69
NRIV-00512,"25 River Rd, Bungawalbin NSW",-28.894479,153.299825,0.0,0.0,0,0,0.0,0.0,5.06,30,0.0,0.0,0.0
NRIV-00513,"158 Codrington Rd, Bungawalbin NSW",-28.894388,153.309537,0.0,0.0,0,0,0.0,0.0,73.154,30,0.0,0.0,0.0
NRIV-00514,"41 Pacific Hwy, Bungawalbin NSW",-28.894555,153.320628,0.0,0.0,0,0,0.0,0.0,23.004,30,0.0,0.0,0.0
NRIV-00515,"49 Wyrallah Rd, Bungawalbin NSW",-28.891813,153.329218,0.0,0.0,0,0,0.0,0.0,67.77,30,0.0,0.0,0.0
NRIV-00516,"128 Mill Rd, Bungawalbin NSW",-28.893555,153.337559,0.0,0.0,0,0,0.0,0.0,12.728,30,0.0,0.0,0.0
NRIV-00517,"101 Casino Rd, Bungawalbin NSW",-28.893559,153.345027,0.0,0.0,0,0,0.0,0.0,42.712,30,0.0,0.0,0.0
NRIV-00518,"150 Pacific Hwy, Bungawalbin NSW",-28.893719,153.354796,0.0,0.0,0,0,0.0,0.0,249.069,30,0.0,0.0,0.0
NRIV-00519,"153 Tuckombil Rd, Broadwater NSW",-28.895354,153.364125,1.0,4.34,0,0,0.0,1.845,5.722,30,0.0,20.0,19.71
NRIV-00520,"3 Richmond Tce, Broadwater NSW",-28.892858,153.37331,0.0,0.0,0,0,0.0,0.0,202.681,30,0.0,0.0,0.0
NRIV-00521,"187 Pacific Hwy, Broadwater NSW",-28.893825,153.384863,0.0,0.0,0,0,0.0,0.0,77.695,30,0.0,0.0,0.0
NRIV-00522,"103 River Rd, Broadwater NSW",-28.892493,153.391964,0.0,0.0,0,0,0.0,0.0,101.556,30,0.0,0.0,0.0
NRIV-00523,"142 Mill Rd, Broadwater NSW",-28.893267,153.400445,0.0,0.0,0,0,0.0,0.0,40.508,30,0.0,0.0,0.0
NRIV-00524,"196 Casino Rd, Broadwater NSW",-28.895254,153.41085,0.0,0.0,0,0,0.0,0.0,50.115,30,0.0,0.0,0.0
NRIV-00525,"175 Bagotville Rd, Broadwater NSW",-28.89443,153.421956,0.0,0.0,0,0,0.0,0.0,126.521,30,0.0,0.0,0.0
NRIV-00526,"101 Pacific Hwy, Tuncester NSW",-28.884751,153.2019,0.0,0.0,0,1,0.0,0.0,80.886,30,0.0,0.0,0.0
NRIV-00527,"94 Wyrallah Rd, Tuncester NSW",-28.882046,153.208523,0.0,0.0,0,1,0.0,0.0,29.178,30,0.0,0.0,0.0
NRIV-00528,"129 River Rd, Tuncester NSW",-28.88443,153.21837,0.0,0.0,0,1,0.0,0.0,34.74,30,0.0,0.0,0.0
NRIV-00529,"86 Molesworth St, Tuncester NSW",-28.885045,153.226048,0.0,0.0,0,1,0.0,0.0,2.401,30,0.0,0.0,0.0
NRIV-00530,"132 Wyrallah Rd, Tuncester NSW",-28.883148,153.235262,0.0,0.0,0,0,0.0,0.0,3.008,30,0.0,0.0,0.0
NRIV-00531,"42 Codrington Rd, Tuncester NSW",-28.883914,153.246286,0.0,0.0,0,1,0.0,0.0,24.036,30,0.0,0.0,0.0
NRIV-00532,"77 Bagotville Rd, Tuncester NSW",-28.881263,153.255957,0.0655,0.0,0,0,0.2267,0.0,5.578,30,0.0,0.0,0.0
NRIV-00533,"137 Molesworth St, Tuncester NSW",-28.88388,153.26548,0.0,0.0,0,0,0.0,0.0,18.767,30,0.0,0.0,0.0
NRIV-00534,"209 River Rd, Tuncester NSW",-28.882391,153.272532,0.0,0.0,0,0,0.0,0.0,5.565,30,0.0,0.0,0.0
NRIV-00535,"107 Bagotville Rd, South Lismore NSW",-28.883752,153.283195,0.0,0.0,0,0,0.0,0.0,3.758,30,0.0,0.0,0.0
NRIV-00536,"177 Tuckombil Rd, South Lismore NSW",-28.883995,153.293262,0.0,0.0,0,0,0.0,0.0,17.802,30,0.0,0.0,0.0
NRIV-00537,"168 Bagotville Rd, South Lismore NSW",-28.885119,153.300732,0.1216,0.0,0,0,0.0,0.237,11.004,30,0.0,0.0,0.0
NRIV-00538,"150 Molesworth St, South Lismore NSW",-28.882915,153.310886,0.0,0.0,0,0,0.0,0.0,122.317,30,0.0,0.0,0.0
NRIV-00539,"159 Codrington Rd, South Lismore NSW",-28.884544,153.319683,0.0,0.0,0,0,0.0,0.0,161.231,30,0.0,0.0,0.0
