zip,depth_ft,depth_unit_assumed,paid_building,paid_contents,damage_building,property_value,occupancy_type,n_floors,elevated,basement_type,lowest_floor_elev,lowest_adjacent_grade,duration_raw,flood_zone,cause_of_damage
77024,2.5,inches,100732.84,1349.63,96779.0,154820.0,1,2.0,False,0.0,,,0.0,X,4
77041,2.0,feet,200000.0,36520.31,209922.0,218258.0,11,2.0,False,0.0,,,0.0,X,0
77035,0.0,feet,70451.41,0.0,64775.0,188234.0,1,1.0,False,0.0,,,0.0,AE,2
77099,0.0,feet,,,,,3,2.0,False,,75.1,73.7,0.0,AE,
77035,2.0,feet,69068.81,51450.7,71069.0,196285.0,1,1.0,False,,59.5,58.5,0.0,AE,4
77038,2.0,feet,84410.18,26300.0,86410.0,122954.0,11,1.0,False,0.0,79.1,78.6,0.0,AE,2
77041,0.0,feet,115503.44,53909.5,108933.0,338482.0,11,2.0,False,0.0,,,0.0,X,2
77092,1.0,feet,120000.0,0.0,147646.0,627130.0,13,2.0,False,0.0,62.5,61.1,0.0,AE,2
77079,4.0,feet,250000.0,100000.0,246395.0,311628.0,11,1.0,False,,,,0.0,X,2
77084,0.0,feet,,,0.0,0.0,12,2.0,False,0.0,,,0.0,X,4
77096,1.0,feet,250000.0,75401.12,266916.0,623008.0,11,2.0,False,,55.7,55.1,0.0,AE,2
77024,0.0,feet,,,,,1,1.0,False,0.0,,,0.0,X,0
77066,3.0,feet,,,3590.0,213692.0,1,1.0,False,0.0,106.2,105.0,0.0,AE,4
77024,2.0,feet,250000.0,100000.0,298859.0,713558.0,11,2.0,False,0.0,,,0.0,X,0
77035,,inches,115645.38,39825.85,101818.0,218878.0,1,1.0,False,,54.0,53.3,0.0,AE,2
77074,1.0,feet,86416.31,0.0,78999.0,188203.0,11,1.0,False,,,,0.0,AE,2
77099,1.0,feet,8806.34,0.0,10056.0,217538.0,11,1.0,False,0.0,86.6,86.1,0.0,AE,4
77084,2.0,feet,88562.61,25272.63,83709.0,179133.0,11,2.0,False,0.0,,,0.0,X,0
77063,1.0,feet,26997.58,0.0,28247.0,100528.0,11,2.0,False,0.0,,,0.0,X,2
77084,0.0,feet,,,,,11,1.0,False,0.0,,,0.0,X,0
77024,2.0,feet,250000.0,100000.0,331692.0,1596608.0,11,1.0,False,,,,0.0,X,2
77036,1.0,feet,6245.25,4712.72,7880.0,146778.0,11,1.0,False,0.0,66.9,66.0,0.0,AE,4
77074,2.0,feet,160158.2,0.0,170158.0,274641.0,11,1.0,False,,60.7,59.8,0.0,AE,2
77066,1.0,feet,,,,,11,1.0,False,0.0,,,0.0,X,2
77099,0.0,feet,,,,,1,1.0,False,,,,0.0,AE,0
77088,2.0,feet,83053.33,52200.0,85053.0,245198.0,11,1.0,False,0.0,,,0.0,AE,0
77074,1.0,feet,89306.04,17896.97,91306.0,205408.0,1,1.0,False,,,,0.0,AE,0
77072,0.0,feet,,,,,13,2.0,False,0.0,71.8,70.3,0.0,AE,0
77096,1.0,feet,127897.75,25000.0,132898.0,137036.0,1,1.0,False,,,56.0,0.0,AE,2
77070,3.0,feet,500000.0,406226.27,797187.0,6371879.0,18,2.0,False,0.0,124.2,123.5,0.0,X,2
77088,3.0,feet,99819.72,3400.0,101070.0,181624.0,11,1.0,False,0.0,,,0.0,AE,4
77077,4.0,feet,196004.32,100000.0,197254.0,211061.0,1,1.0,False,,,,0.0,X,0
77024,2.0,feet,0.0,16547.05,,,11,2.0,True,,68.0,65.4,0.0,AE,2
77096,0.0,feet,99514.63,130.37,100765.0,348188.0,1,2.0,False,,,,0.0,AE,4
77088,0.0,feet,113593.08,0.0,113612.0,205513.0,11,1.0,False,0.0,81.8,81.3,0.0,AE,4
77071,2.0,feet,100731.88,12379.22,104982.0,207091.0,1,2.0,False,,63.5,62.8,0.0,AE,4
77079,3.0,feet,193674.96,48612.74,182588.0,291973.0,1,2.0,False,,,,0.0,X,2
77024,1.0,feet,80000.0,0.0,83509.0,440169.0,11,2.0,False,0.0,,,0.0,X,2
77096,1.0,feet,72553.65,14833.24,73804.0,156682.0,1,1.0,False,,57.0,56.0,0.0,AE,4
77074,2.0,feet,135369.31,10000.0,137369.0,318007.0,1,1.0,False,,,,0.0,AE,2
77079,7.0,feet,300936.07,7048.9,302186.0,1086452.0,13,3.0,False,0.0,,,0.0,X,4
77095,0.0,feet,,,,,1,2.0,False,0.0,,,0.0,X,4
77056,3.0,feet,66776.93,40944.26,61519.0,261222.0,11,2.0,False,0.0,,,0.0,X,2
77079,4.0,feet,250000.0,100000.0,285535.0,435871.0,1,2.0,False,,,,0.0,X,2
77042,4.0,feet,250000.0,100000.0,338493.0,618661.0,11,2.0,False,0.0,69.4,68.2,0.0,AE,4
77070,5.0,feet,145414.73,33335.32,139214.0,228314.0,1,2.0,False,,123.8,123.5,0.0,AE,4
77080,1.0,feet,2625.55,4404.35,3606.0,185512.0,11,1.0,False,0.0,,,0.0,X,2
77074,2.0,feet,40719.06,45000.0,42719.0,179433.0,11,1.0,False,0.0,,,0.0,AE,2
77079,3.0,feet,0.0,100000.0,,,6,1.0,False,,,,0.0,X,4
77084,4.0,feet,139874.09,100000.0,118646.0,223656.0,11,1.0,False,0.0,,,0.0,X,4
77079,3.0,feet,189524.22,84000.0,190774.0,296419.0,1,2.0,False,,,,0.0,X,2
77041,2.0,feet,81328.64,17465.27,82578.0,276544.0,11,2.0,False,0.0,,,0.0,X,4
77074,1.0,feet,57409.36,0.0,58909.0,177857.0,11,2.0,False,0.0,,,0.0,AE,0
77068,4.0,feet,250000.0,100000.0,272445.0,309810.0,1,2.0,False,,108.0,106.8,0.0,AE,0
77070,3.0,feet,197530.71,100000.0,198781.0,335959.0,1,2.0,False,0.0,,,0.0,X,0
77084,1.0,feet,38792.25,0.0,40792.0,158994.0,11,2.0,False,0.0,115.2,114.0,0.0,AE,4
77096,1.0,feet,78500.31,21113.16,83500.0,252664.0,1,1.0,False,,,,0.0,AE,4
77091,1.0,feet,75000.0,0.0,81083.0,198941.0,11,1.0,False,0.0,72.3,71.4,0.0,AE,0
77099,1.0,feet,7176.03,0.0,10177.0,137833.0,1,1.0,False,,,,0.0,AE,4
77035,2.0,feet,181465.21,0.0,182715.0,1180928.0,13,2.0,False,0.0,60.2,59.2,0.0,AE,0
77091,1.0,feet,92148.8,5947.51,91174.0,197895.0,11,1.0,False,,,,0.0,X,2
77082,0.0,feet,1656.29,0.0,3656.0,158728.0,11,1.0,False,0.0,,,0.0,AE,0
77063,8.0,feet,21190.41,0.0,22440.0,227555.0,1,2.0,False,0.0,,,0.0,X,0
77079,3.0,feet,132402.2,100000.0,119828.0,219446.0,1,2.0,False,,,,0.0,X,2
77077,0.0,feet,,,,,1,2.0,False,0.0,,,0.0,X,0
77084,1.0,feet,106453.93,65558.07,107704.0,228595.0,11,1.0,False,0.0,,,0.0,X,0
77099,1.0,feet,0.0,242000.0,,,6,1.0,False,,,,0.0,C,2
77040,0.0,feet,,,,,6,1.0,False,0.0,,,0.0,AE,0
77068,7.0,feet,108352.4,36967.89,101376.0,317122.0,11,2.0,True,,106.1,101.1,0.0,AE,0
77056,3.0,feet,250000.0,100000.0,257992.0,995419.0,1,2.0,False,,,,0.0,X,4
77063,1.0,feet,250000.0,100000.0,235625.0,243820.0,1,1.0,False,,,,0.0,X,2
77096,1.0,feet,117096.91,100000.0,111700.0,206271.0,1,2.0,False,,,,0.0,B,2
77096,1.0,feet,138837.44,15326.86,128468.0,252962.0,11,1.0,False,,58.1,56.6,0.0,AE,2
77041,1.0,feet,,,,,6,2.0,False,,,,0.0,X,2
77024,2.0,feet,106201.67,74089.3,100172.0,240207.0,1,1.0,False,,,,0.0,X,2
77024,3.0,feet,250000.0,100000.0,210748.0,262792.0,11,2.0,False,0.0,64.5,56.3,0.0,AE,2
77072,0.0,feet,,,,,18,1.0,False,0.0,74.5,74.2,0.0,AE,1
77091,2.0,feet,120865.69,93800.0,113214.0,337226.0,11,2.0,False,,,,0.0,AE,2
77092,,inches,7523.47,1512.59,9023.0,75286.0,1,1.0,False,,,,0.0,AE,4
77057,0.0,feet,,,,,16,2.0,False,0.0,,,0.0,X,0
77070,2.0,feet,101837.16,14456.0,103087.0,205670.0,11,2.0,False,0.0,,,0.0,X,0
77096,3.0,feet,97973.43,58839.82,92614.0,314241.0,1,1.0,False,0.0,55.1,54.7,0.0,AE,4
77079,3.0,feet,199425.21,100000.0,194403.0,333726.0,1,2.0,False,,,,0.0,X,2
77084,1.0,feet,139028.71,0.0,140279.0,185269.0,1,1.0,False,,,,0.0,X,0
77079,1.0,feet,25044.87,0.0,26295.0,1090029.0,3,2.0,False,,,,0.0,X,2
77024,2.0,feet,150669.57,51196.29,136774.0,233292.0,11,2.0,False,,67.0,66.0,0.0,AE,4
77096,0.0,feet,,,,,18,2.0,False,0.0,55.2,54.3,0.0,AE,0
77074,3.0,feet,134341.71,13338.97,135592.0,323399.0,1,2.0,False,,,,0.0,X,0
77077,1.0,feet,124621.49,20365.78,109752.0,212035.0,11,1.0,False,0.0,,,0.0,X,4
77096,1.0,feet,461318.17,0.0,466318.0,1499944.0,13,2.0,False,0.0,,,0.0,AE,4
77038,0.0,feet,133585.3,0.0,136585.0,240000.0,6,1.0,False,,,,0.0,AE,4
77070,1.0,feet,32622.61,0.0,32962.0,145329.0,11,2.0,False,,,,0.0,X,4
77094,7.0,feet,89343.62,23678.94,79950.0,248431.0,1,2.0,False,,,,0.0,X,4
77096,2.0,feet,147934.69,56772.25,141355.0,190267.0,1,1.0,False,,,,0.0,X,4
77024,1.0,feet,39314.41,124.1,39133.0,69900.0,3,2.0,False,0.0,,,0.0,X,4
77088,0.0,feet,54532.45,29760.06,56532.0,138505.0,1,1.0,False,,,,0.0,AE,4
77084,2.0,feet,124300.0,0.0,134010.0,264909.0,1,1.0,False,,108.0,106.6,0.0,AE,0
77024,0.0,feet,22472.28,0.0,22593.0,360644.0,11,2.0,False,,,,0.0,X,4
77077,0.0,feet,,,,,11,1.0,False,0.0,,,0.0,X,0
77096,2.0,feet,194757.83,38285.33,196008.0,235347.0,1,1.0,False,,56.2,55.3,0.0,AE,0
77079,4.0,feet,250000.0,100000.0,276279.0,289174.0,1,1.0,False,,,,0.0,X,2
77079,5.0,feet,194770.4,32000.0,169068.0,620492.0,1,2.0,False,,,,0.0,X,2
77063,1.0,feet,27018.02,602.97,25341.0,174047.0,1,1.0,False,,,,0.0,X,4
77084,1.0,feet,103055.99,100000.0,100492.0,218790.0,1,1.0,False,,,,0.0,X,2
77041,0.0,feet,48016.96,11287.12,44579.0,192823.0,11,2.0,False,0.0,,,0.0,X,2
77070,6.0,feet,164127.27,100000.0,160396.0,251932.0,1,2.0,False,,124.6,,0.0,AE,4
77074,0.0,feet,,,,,11,1.0,False,0.0,61.9,61.3,0.0,AE,4
77074,1.0,feet,103734.27,39538.51,88434.0,204577.0,11,1.0,False,,,,0.0,AE,2
77099,0.0,feet,,,317.0,154398.0,11,1.0,False,0.0,86.4,85.1,0.0,AE,2
77096,3.0,feet,211829.8,100000.0,213080.0,291730.0,1,1.0,False,,,,0.0,X,0
77096,3.0,feet,223827.72,66859.62,226545.0,489467.0,1,2.0,False,,52.5,51.0,0.0,AE,4
77084,1.0,feet,128398.07,57393.9,117360.0,149715.0,1,1.0,False,,,,0.0,X,4
77084,0.0,feet,40000.0,20000.0,52252.0,182813.0,11,1.0,False,0.0,115.0,114.5,0.0,AE,4
77070,0.0,feet,62052.9,11726.51,57642.0,265514.0,1,2.0,False,,,,0.0,X,4
77063,0.0,feet,6051.77,0.0,6843.0,214148.0,11,2.0,False,,,,0.0,X,2
77068,2.0,feet,226570.03,80128.3,214637.0,620554.0,11,2.0,False,,,,0.0,X,4
77035,1.0,feet,50000.0,0.0,56959.0,166079.0,11,1.0,False,0.0,,,0.0,AE,4
77096,2.0,feet,159999.9,73000.0,161999.0,159591.0,11,1.0,True,0.0,57.7,53.0,0.0,AE,2
77096,1.0,feet,90746.6,31500.0,95747.0,337196.0,11,1.0,False,,57.0,55.9,0.0,AE,2
77070,2.0,feet,80605.94,12086.21,81330.0,173211.0,11,1.0,False,0.0,,,0.0,X,0
77041,0.0,feet,,,,,1,2.0,False,,,,0.0,X,0
77096,0.0,feet,,,3834.0,20865.0,4,1.0,False,,,,0.0,AE,A
77035,1.0,feet,138340.97,8713.25,121610.0,216315.0,11,1.0,False,0.0,55.9,54.9,0.0,AE,2
77094,1.0,feet,154450.53,34570.76,146111.0,428936.0,1,2.0,False,,,,0.0,X,4
77084,2.0,feet,216077.95,100000.0,205741.0,307579.0,1,1.0,False,,,,0.0,X,4
77079,0.0,feet,51986.94,0.0,49809.0,953257.0,11,2.0,False,0.0,,,0.0,X,4
77084,1.0,feet,117435.89,15576.56,110906.0,182271.0,1,1.0,False,,109.1,108.4,0.0,AE,2
77035,1.0,feet,93692.83,74077.65,94942.0,285118.0,11,1.0,False,0.0,,,0.0,X,4
77074,2.0,feet,69733.71,13424.74,61416.0,112877.0,11,1.0,False,0.0,,,0.0,AE,2
77069,1.0,feet,250000.0,93682.49,251060.0,977690.0,11,2.0,False,,,,0.0,X,2
77070,5.0,feet,500000.0,0.0,941836.0,2483594.0,13,3.0,False,0.0,1.0,115.8,0.0,AE,4
77041,1.0,feet,5575.51,0.0,4147.0,155803.0,11,1.0,False,0.0,,,0.0,X,4
77041,2.0,feet,82371.45,100000.0,75662.0,290207.0,11,2.0,False,0.0,,,0.0,X,4
77079,6.0,feet,250000.0,0.0,236969.0,293621.0,1,2.0,False,,,,0.0,AE,2
77074,2.0,feet,121849.34,0.0,123099.0,201459.0,1,1.0,False,,62.0,61.0,0.0,AE,1
77074,2.75,inches,96690.05,0.0,101691.0,208836.0,1,1.0,False,,61.8,61.1,0.0,AE,4
77077,0.0,feet,22653.72,1752.36,19895.0,265175.0,1,1.0,False,0.0,,,0.0,X,0
77024,1.0,feet,51268.54,4379.0,45486.0,1612250.0,11,1.0,False,0.0,,,0.0,X,2
77096,2.0,feet,204352.98,0.0,206353.0,228779.0,1,1.0,False,,,,0.0,AE,0
77035,1.0,feet,224825.19,31743.85,220409.0,288671.0,1,1.0,False,,,,0.0,X,2
77096,1.0,feet,93921.01,48551.37,89461.0,242088.0,11,1.0,False,,,,0.0,AE,2
77084,5.0,feet,147770.16,60000.0,149020.0,169619.0,1,1.0,False,,,,0.0,X,2
77094,0.0,feet,,,133.0,780681.0,11,1.0,False,,,,0.0,X,4
77084,1.0,feet,50000.0,20000.0,64356.0,119988.0,1,1.0,False,,,,0.0,X,4
77079,4.0,feet,150000.0,60000.0,185042.0,448162.0,11,2.0,False,0.0,,,0.0,X,2
77084,1.0,feet,50982.74,0.0,46984.0,108582.0,1,1.0,False,0.0,,,0.0,C,2
77084,8.0,feet,113192.76,0.0,115193.0,120621.0,11,1.0,False,0.0,114.7,114.0,0.0,AE,4
77096,2.0,feet,9157.57,0.0,11158.0,116703.0,4,1.0,False,,,,0.0,AE,2
77096,3.0,feet,11972.96,0.0,13135.0,950000.0,11,1.0,True,0.0,55.2,51.0,0.0,AE,4
77056,1.0,feet,105390.9,4794.26,106641.0,189791.0,1,1.0,False,,,,0.0,X,4
77074,1.0,feet,33697.51,0.0,35304.0,280127.0,3,2.0,False,,,,0.0,AE,4
77035,1.0,feet,99522.87,0.0,104523.0,117349.0,11,1.0,False,0.0,57.6,56.3,0.0,AE,0
77077,0.0,feet,,,,,1,2.0,False,0.0,,,0.0,X,0
77084,1.0,feet,77319.56,0.0,78820.0,198106.0,1,1.0,False,,115.0,113.3,0.0,AE,0
77035,2.0,feet,101004.09,0.0,106003.0,93800.0,1,1.0,False,,52.5,51.0,0.0,AE,4
77079,2.0,feet,230285.22,68166.96,231535.0,255947.0,11,2.0,False,0.0,,,0.0,X,0
77084,3.0,feet,97839.74,33492.36,97123.0,163408.0,1,2.0,False,,,,0.0,X,2
77035,2.0,feet,201470.5,0.0,202721.0,1037736.0,13,2.0,False,0.0,60.9,59.7,0.0,AE,0
77079,,inches,111050.16,5210.84,101012.0,304855.0,1,1.0,False,,,,0.0,X,2
77071,,inches,,,370.0,150372.0,11,1.0,False,,,,0.0,X,4
77096,2.0,feet,250000.0,80500.0,248592.0,386070.0,1,1.0,False,,,,0.0,AE,2
77084,1.0,feet,21502.76,5375.98,22753.0,126730.0,11,2.0,False,,,,0.0,X,2
77031,1.0,feet,96081.25,0.0,97331.0,1818434.0,6,2.0,False,,77.8,76.2,0.0,AE,0
77079,5.0,feet,250000.0,100000.0,253252.0,557701.0,1,2.0,False,,,,0.0,X,4
77070,1.0,feet,226435.29,58589.48,196864.0,246587.0,1,2.0,False,,,,0.0,X,2
77079,0.0,feet,2735.0,0.0,3985.0,278160.0,11,1.0,False,0.0,,,0.0,X,0
77083,0.0,feet,,,,,18,1.0,False,0.0,87.1,85.4,0.0,AE,0
77080,1.0,feet,,,,,11,2.0,False,0.0,,,0.0,X,4
77024,2.0,feet,250000.0,100000.0,898800.0,1804073.0,11,1.0,False,0.0,58.0,56.2,0.0,AE,2
77040,1.0,feet,54284.18,0.0,50388.0,126420.0,1,1.0,False,0.0,,,0.0,AE,2
77096,0.0,feet,119295.94,52275.83,115457.0,173495.0,1,1.0,False,0.0,54.1,52.6,0.0,AE,2
77077,1.0,feet,250000.0,52011.41,251250.0,473043.0,1,1.0,False,0.0,,,0.0,X,0
77074,2.0,feet,147176.09,0.0,137643.0,198079.0,1,1.0,False,,,,,AE,4
77084,3.0,feet,45220.07,28033.67,41289.0,243311.0,1,2.0,False,,107.0,105.9,0.0,AE,4
77043,1.0,feet,101976.91,3000.0,92258.0,190893.0,1,1.0,False,,,,0.0,X,0
77377,,inches,,,,,1,,False,,,,0.0,,0
77084,1.0,feet,117529.3,0.0,103283.0,225723.0,1,2.0,False,,,,0.0,X,2
77096,0.0,feet,110517.51,40157.3,115517.0,206991.0,1,3.0,True,,53.9,53.2,0.0,AE,2
77096,,inches,126792.0,0.0,114350.0,252729.0,1,2.0,False,,,,0.0,AE,2
77074,2.0,feet,4000.0,6000.0,5500.0,8000.0,1,2.0,False,4.0,,,0.0,AE,2
77096,3.0,feet,102538.05,34118.74,101777.0,316697.0,1,2.0,False,,56.7,55.5,0.0,AE,4
77056,12.0,feet,250000.0,35000.0,258077.0,572851.0,1,3.0,False,,,,0.0,X,2
77035,1.0,feet,500000.0,0.0,684510.0,6835056.0,18,1.0,False,0.0,53.8,52.2,0.0,AE,2
77040,0.0,feet,27751.17,0.0,29001.0,218900.0,11,2.0,False,0.0,87.1,86.6,0.0,AE,4
77096,,inches,170239.09,0.0,150170.0,303093.0,11,1.0,False,,55.6,55.0,0.0,AE,2
77079,1.0,feet,40549.29,0.0,41799.0,344949.0,11,2.0,False,0.0,75.8,75.0,0.0,AE,0
77042,1.0,feet,5379.31,0.0,6437.0,305818.0,1,2.0,False,0.0,,,0.0,X,2
77096,3.0,feet,61049.18,0.0,66049.0,251796.0,6,1.0,False,,56.5,54.7,0.0,AE,2
77074,2.0,feet,32608.76,5205.74,34982.0,95429.0,1,2.0,False,4.0,,,0.0,AE,4
77096,1.0,feet,132849.75,0.0,133004.0,171971.0,1,1.0,False,,56.1,55.4,0.0,AE,0
77041,2.0,feet,80537.03,33434.29,75988.0,162655.0,11,1.0,False,0.0,,,0.0,X,2
77056,6.0,feet,250000.0,100000.0,287479.0,1016158.0,11,2.0,False,0.0,48.6,47.3,0.0,AE,0
77069,1.0,feet,500000.0,0.0,670941.0,2607094.0,13,2.0,False,,117.8,116.4,0.0,AE,2
77024,1.0,feet,40714.42,18451.82,38848.0,69993.0,11,2.0,False,0.0,,,0.0,X,2
77041,2.0,feet,109588.59,19125.82,110839.0,213527.0,11,1.0,False,0.0,,,0.0,X,0
77024,3.0,feet,205480.09,97357.43,194745.0,371005.0,1,1.0,False,0.0,,,0.0,X,4
77024,1.0,feet,9580.45,0.0,10580.0,163831.0,16,3.0,False,,,,0.0,X,2
77080,1.0,feet,11111.98,0.0,11368.0,146051.0,1,1.0,False,,,,0.0,X,4
77079,5.0,feet,250000.0,100000.0,322800.0,333285.0,11,2.0,False,0.0,74.4,74.1,0.0,AE,2
77041,,inches,17139.53,0.0,17497.0,684406.0,11,2.0,False,,,,0.0,X,2
77035,14.0,feet,99103.58,34346.35,97145.0,185230.0,1,1.0,False,,58.9,57.9,0.0,AE,4
77079,4.0,feet,250000.0,99960.8,180912.0,494407.0,11,2.0,False,0.0,,,0.0,X,4
77041,1.0,feet,87626.29,15749.11,79746.0,105585.0,11,1.0,False,0.0,,,0.0,X,4
77084,4.0,feet,163138.96,95154.33,146011.0,384425.0,11,2.0,False,,,,0.0,X,2
77063,2.0,feet,56206.49,87753.4,55976.0,266375.0,1,2.0,False,,,,0.0,AE,4
77081,0.0,feet,44836.5,0.0,49837.0,3824928.0,3,2.0,False,0.0,,,0.0,X,0
77035,2.0,feet,130000.0,36113.18,124298.0,210453.0,1,1.0,False,,,,0.0,AE,A
77056,0.0,feet,,,,,1,1.0,False,0.0,,,0.0,X,
77074,2.0,feet,144231.72,100000.0,139523.0,368004.0,1,1.0,False,0.0,63.5,62.0,0.0,AE,2
77070,2.0,feet,250000.0,100000.0,246413.0,370706.0,1,2.0,True,,127.3,121.7,0.0,AE,2
77068,5.0,feet,250000.0,84365.52,267499.0,613592.0,11,2.0,False,0.0,106.5,105.3,0.0,AE,0
77043,1.0,feet,5317.91,0.0,6198.0,245353.0,1,1.0,False,,,,0.0,X,4
77096,2.0,feet,0.0,90000.0,,,18,2.0,False,0.0,51.1,51.1,0.0,AE,0
77091,,inches,,,,,13,2.0,False,,86.1,85.4,0.0,A,0
77096,3.0,feet,184746.41,80700.92,185996.0,387810.0,11,1.0,True,,58.1,51.5,0.0,AE,4
77074,2.0,feet,148335.16,42000.0,150335.0,222147.0,1,1.0,False,,,,0.0,AE,0
77074,1.0,feet,66871.4,8083.56,64201.0,220374.0,11,1.0,False,,62.0,61.2,0.0,AE,2
77096,3.0,feet,182773.99,100000.0,171364.0,376954.0,11,1.0,False,0.0,60.0,0.0,0.0,AE,1
77079,3.0,feet,250000.0,100000.0,290686.0,1191441.0,1,2.0,False,,,,0.0,X,2
77079,3.0,feet,219387.88,0.0,220638.0,458636.0,1,2.0,False,,,,0.0,X,0
77094,2.0,feet,91355.29,12143.39,92605.0,155788.0,11,2.0,False,0.0,,,0.0,X,2
77063,2.0,feet,250000.0,100000.0,234683.0,317644.0,11,2.0,False,0.0,59.5,55.3,0.0,AE,4
77084,1.0,feet,500000.0,0.0,502427.0,1811686.0,13,3.0,False,0.0,,,0.0,X,0
77041,0.0,feet,,,,,11,2.0,False,0.0,,,0.0,X,0
77096,1.0,feet,100000.0,25000.0,115580.0,202849.0,1,1.0,False,,,,0.0,AE,2
77031,1.0,feet,37239.12,231.5,38239.0,217067.0,1,1.0,False,0.0,,,0.0,X,4
77084,3.0,feet,98144.49,47161.25,90809.0,158647.0,1,1.0,False,,,,0.0,X,4
77084,2.0,feet,49894.63,1567.21,46963.0,161839.0,1,2.0,False,,,,0.0,X,2
77024,1.0,feet,16722.36,0.0,16377.0,145179.0,1,2.0,False,,,,0.0,X,2
77096,0.0,feet,202273.23,100000.0,193850.0,287805.0,1,1.0,False,,,,0.0,AE,4
77074,1.0,feet,189307.13,30500.0,176622.0,475812.0,11,1.0,False,0.0,,,0.0,AE,4
77079,1.0,feet,15358.63,2214.4,16609.0,203956.0,1,1.0,False,,,,0.0,X,0
77040,,inches,42624.53,10429.0,45652.0,155626.0,11,1.0,False,,,,0.0,AE,2
77084,1.0,feet,43090.69,8814.06,42979.0,119069.0,1,2.0,False,,,,0.0,X,4
77079,5.0,feet,250000.0,66685.5,264509.0,659573.0,1,2.0,False,,,,0.0,X,0
77096,2.0,feet,250000.0,21000.0,253035.0,255000.0,1,1.0,False,,54.5,53.9,0.0,AE,4
77084,,inches,3956.69,0.0,7957.0,258211.0,11,1.0,False,,116.1,114.9,0.0,AE,2
77377,0.0,feet,,,,,11,1.0,False,0.0,,,0.0,X,4
77071,0.0,feet,11145.75,20000.0,12146.0,193252.0,11,1.0,False,0.0,,,0.0,X,4
77088,2.0,feet,86295.02,2209.55,88295.0,133451.0,11,1.0,False,0.0,,,0.0,AE,2
77084,1.0,feet,41777.42,28115.73,41160.0,185895.0,11,2.0,False,,,,0.0,X,2
77088,1.0,feet,3093.5,0.0,3983.0,125004.0,11,1.0,False,0.0,83.9,82.8,0.0,X,4
77096,3.0,feet,250000.0,76700.0,282645.0,301919.0,1,1.0,False,,,,0.0,AE,2
77041,1.0,feet,250000.0,100000.0,254325.0,777867.0,11,2.0,False,0.0,,,0.0,X,0
77077,4.0,feet,250000.0,100000.0,251475.0,778201.0,1,2.0,False,,,,0.0,X,2
77042,0.0,feet,,,,,1,2.0,False,,,,0.0,X,0
77092,1.0,feet,47984.82,0.0,45203.0,228254.0,11,1.0,False,0.0,76.1,74.9,0.0,AE,2
77077,2.0,feet,166159.66,29685.62,133373.0,149021.0,1,2.0,False,,,,0.0,X,2
77096,1.0,feet,112224.35,25000.0,90129.0,112226.0,1,1.0,False,,,,0.0,AE,4
77096,1.0,feet,146108.23,100000.0,131161.0,263365.0,1,1.0,False,,,,0.0,X,4
77079,3.0,feet,196560.38,100000.0,184876.0,325534.0,1,1.0,False,,,,0.0,X,2
77072,0.0,feet,,,,,1,1.0,False,0.0,,,0.0,AE,
77024,0.0,feet,,,,,1,2.0,False,,,,0.0,X,0
77042,0.0,feet,,,,,1,1.0,False,,,,0.0,X,0
77038,1.0,feet,,,,,11,1.0,False,0.0,,,0.0,AO,2
77377,0.0,feet,,,,,1,1.0,False,0.0,162.0,160.0,0.0,AE,0
77099,0.0,feet,,,,,1,1.0,False,,,,0.0,X,0
77069,4.166666666666667,inches,250000.0,100000.0,235613.0,575948.0,1,2.0,False,0.0,113.0,110.9,0.0,AE,4
77074,1.0,feet,128249.99,49247.1,106399.0,304032.0,11,1.0,False,,64.0,63.1,0.0,AE,4
77088,0.0,feet,58926.44,26091.46,53462.0,159608.0,1,4.0,False,,,,0.0,X,2
77088,0.0,feet,107500.38,57900.0,109000.0,239793.0,1,1.0,False,,84.7,84.3,0.0,AE,2
77096,2.0,feet,500000.0,0.0,631099.0,2191140.0,3,2.0,False,,51.3,50.7,0.0,AE,2
77079,4.0,feet,30000.0,12000.0,144000.0,253794.0,1,2.0,False,,,,0.0,X,4
77035,2.0,feet,185886.97,56216.52,190137.0,336325.0,1,1.0,False,,,49.7,0.0,AE,4
77068,1.0,feet,6557.55,0.0,7557.0,170410.0,1,2.0,False,,,,0.0,X,4
77096,2.0,feet,200280.2,82880.24,205280.0,378160.0,1,2.0,False,,,,0.0,AE,0
77084,1.0,feet,31235.45,0.0,30651.0,400913.0,1,2.0,False,,,,0.0,X,4
77068,3.0,feet,250000.0,0.0,345478.0,1050291.0,11,1.0,False,,106.4,104.6,0.0,AE,4
77088,1.0,feet,33300.0,0.0,42473.0,62575.0,1,,False,,,,0.0,,4
77063,5.0,feet,20768.03,0.0,22768.0,886500.0,15,1.0,True,,61.1,55.9,0.0,AE,0
77024,1.0,feet,52980.28,35211.06,46102.0,594338.0,1,2.0,False,0.0,63.3,59.8,0.0,AE,2
77074,,inches,55763.78,0.0,60764.0,165178.0,11,1.0,False,,,,0.0,AE,4
77079,0.0,feet,64588.32,7099.8,65838.0,442082.0,11,1.0,False,0.0,,,0.0,X,0
77092,1.0,feet,35975.17,0.0,37975.0,127776.0,1,1.0,False,0.0,,,0.0,AE,2
77091,1.0,feet,18910.42,0.0,18665.0,149631.0,11,2.0,False,,73.0,72.2,0.0,AE,4
77088,0.0,feet,70134.19,0.0,72134.0,292144.0,11,1.0,False,0.0,,,0.0,AE,0
